# This file is generated; do not edit manually.
# cache: 111ee1c Cache version 2026-09-23-c1-rev240
id,zoom2d,xOffset2d,yOffset2d,resizeX,resizeY,resizeZ,boughtTemplateId,boughtId,variants
21853,1095,1,1,,,,,,
21855,716,,5,,,,,,
21857,842,,-3,,,,,,
21859,540,,-3,,,,,,
21861,1940,,1,,,,,,
21862,1940,,1,,,,,,
21863,1940,,1,,,,,,
21864,1940,,1,,,,,,
21865,1940,,1,,,,,,
21866,1940,,1,,,,,,
21867,1940,,1,,,,,,
21868,1940,,1,,,,,,
21869,1940,,1,,,,,,
21870,1940,,1,,,,,,
21871,1940,,1,,,,,,
21872,1940,,1,,,,,,
21873,1940,,1,,,,,,
21874,1940,,1,,,,,,
21875,1940,,1,,,,,,
21880,740,,1,,,,,,
21882,1762,,,,,,,,
21885,1762,,,,,,,,
21888,779,-4,-3,,,,,,
21890,779,-4,-3,,,,,,
21892,1250,-1,,,,,,,
21895,1730,1,10,,,,,,
21898,2232,,-5,,,,,,
21900,720,,,,,,,,
21902,926,,3,,,,,,
21905,720,3,5,,,,,,2:8473|3:8475|4:8477|5:8479
21907,2209,-1,,,,,,,
21909,2285,-11,-27,,,,,,
21911,2541,-97,9,,,,,,
21912,,33,66,,,,,,
21913,2640,19,34,,,,,,
21914,976,-4,-1,,,,,,
21916,2232,,-5,,,,,,
21918,663,-1,,,,,,,
21921,1049,3,5,,,,,,
21924,720,3,5,,,,,,2:8481|3:8483|4:8485|5:8487
21926,720,3,5,,,,,,2:8481|3:8483|4:8485|5:8487
21928,720,3,5,,,,,,2:8481|3:8483|4:8485|5:8487
21930,720,3,5,,,,,,2:8465|3:8467|4:8469|5:8471
21932,720,3,5,,,,,,2:8723|3:8725|4:8727|5:8729
21934,720,3,5,,,,,,2:8731|3:8733|4:8735|5:8737
21936,720,3,5,,,,,,2:8739|3:8741|4:8743|5:8745
21938,720,3,5,,,,,,2:8747|3:8749|4:8751|5:8753
21940,720,3,5,,,,,,2:8755|3:8757|4:8759|5:8761
21942,720,3,5,,,,,,2:8763|3:8765|4:8767|5:8769
21944,720,3,5,,,,,,2:8771|3:8773|4:8775|5:8777
21946,720,3,5,,,,,,2:1687|3:1688|4:1689|5:1690
21948,720,3,5,,,,,,2:1691|3:6566|4:19504|5:1668
21950,720,3,5,,,,,,2:1669|3:1670|4:1671|5:1672
21952,976,-3,-1,,,,,,
21955,720,3,5,,,,,,2:8489|3:8491|4:8493|5:8495
21957,720,3,5,,,,,,2:8651|3:8653|4:8655|5:8657
21959,720,3,5,,,,,,2:8659|3:8661|4:8663|5:8665
21961,720,3,5,,,,,,2:8667|3:8669|4:8671|5:8673
21963,720,3,5,,,,,,2:8675|3:8677|4:8679|5:8681
21965,720,3,5,,,,,,2:8683|3:8685|4:8687|5:8689
21967,720,3,5,,,,,,2:8691|3:8693|4:8695|5:8697
21969,720,3,5,,,,,,2:8699|3:8701|4:8703|5:8705
21971,720,3,5,,,,,,2:8707|3:8709|4:8711|5:8713
21973,720,3,5,,,,,,2:8715|3:8717|4:8719|5:8721
21975,1210,-6,,,,,,,
21978,550,,-1,,,,,,
21981,550,,-1,,,,,,
21984,550,,-1,,,,,,
21987,550,,-1,,,,,,
21990,1872,,,,,,,,
21992,3242,5,-38,,,,,,
21994,550,,-1,,,,,,
21997,550,,-1,,,,,,
22000,1010,1,,,,,,,
22001,1010,1,,,,,,,
22002,1424,-4,7,,,,,,
22003,1424,-4,7,,,,,,
22006,1697,-5,-5,,,,,,
22009,1347,,,,,,,,
22010,1347,,,,,,,,
22011,1347,,,,,,,,
22012,1347,,,,,,,,
22013,1347,,,,,,,,
22014,1347,,,,,,,,
22015,1347,,,,,,,,
22016,1347,,,,,,,,
22017,1347,,,,,,,,
22018,1347,,,,,,,,
22019,1347,,,,,,,,
22020,1347,,,,,,,,
22021,1347,,,,,,,,
22022,1347,,,,,,,,
22023,1347,,,,,,,,
22024,1347,,,,,,,,
22025,1347,,,,,,,,
22026,1347,,,,,,,,
22027,1347,,,,,,,,
22028,1347,,,,,,,,
22029,1347,,,,,,,,
22030,1347,,,,,,,,
22031,1347,,,,,,,,
22032,1347,,,,,,,,
22033,865,1,22,,,,,,
22035,840,,,,,,,,
22037,865,1,22,,,,,,
22039,865,1,22,,,,,,
22041,840,,,,,,,,
22043,840,,,,,,,,
22045,1020,-1,11,,,,,,
22047,840,,,,,,,,
22049,865,1,22,,,,,,
22051,1020,-1,11,,,,,,
22053,1020,-1,11,,,,,,
22055,1020,-1,11,,,,,,
22057,1020,-1,11,,,,,,
22059,1020,-1,11,,,,,,
22061,1020,-1,11,,,,,,
22063,1020,-1,11,,,,,,
22065,1020,-1,11,,,,,,
22067,1020,-1,11,,,,,,
22069,1020,-1,11,,,,,,
22071,1020,-1,11,,,,,,
22073,1020,-1,11,,,,,,
22075,1020,-1,11,,,,,,
22077,1020,-1,11,,,,,,
22079,968,1,8,,,,,,
22081,968,1,8,,,,,,
22083,1728,,,,,,,,
22084,1728,,,,,,,,
22085,1728,,,,,,,,
22086,1728,,,,,,,,
22087,1979,,-1,,,,,,
22088,2307,,,,,,,,
22089,2307,,,,,,,,
22090,2307,,,,,,,,
22091,2307,,,,,,,,
22092,1979,,-1,,,,,,
22093,1296,1,5,,,,,,
22094,1284,,-3,,,,,,
22095,710,1,-22,,,,,,
22096,550,,-1,,,,,,
22097,1612,1,-3,,,,,,
22100,1612,-1,5,,,,,,
22103,1100,1,-14,,,,,,
22106,590,10,60,,,,,,
22109,976,-4,-1,,,,,,
22111,716,1,20,,,,,,
22114,1960,,2,,,,,,
22116,990,-1,2,,,,,,
22118,1160,2,20,,,,,,
22121,480,,-25,,,,,,
22124,2232,-16,4,,,,,,
22127,1568,-4,-9,,,,,,
22129,1568,-4,-9,,,,,,
22131,1568,-4,-9,,,,,,
22133,1568,-4,-9,,,,,,
22135,1568,-4,-9,,,,,,
22137,1568,-4,-9,,,,,,
22139,1568,-4,-9,,,,,,
22141,1568,-4,-9,,,,,,
22143,1568,-4,-9,,,,,,
22145,1568,-4,-9,,,,,,
22147,1568,-4,-9,,,,,,
22149,1568,-4,-9,,,,,,
22151,1568,-4,-9,,,,,,
22153,1568,-4,-9,,,,,,
22155,1568,-4,-9,,,,,,
22157,1568,-4,-9,,,,,,
22159,800,-1,6,,,,,,
22161,800,-1,6,,,,,,
22163,800,-1,6,,,,,,
22165,800,-1,6,,,,,,
22167,800,-1,6,,,,,,
22169,800,-1,6,,,,,,
22171,800,-1,6,,,,,,
22173,800,-1,6,,,,,,
22175,800,-1,6,,,,,,
22177,800,-1,6,,,,,,
22179,800,-1,6,,,,,,
22181,800,-1,6,,,,,,
22183,800,-1,6,,,,,,
22185,800,-1,6,,,,,,
22187,800,-1,6,,,,,,
22189,800,-1,6,,,,,,
22191,1010,-4,,,,,,,
22192,2494,1,-16,,,,,,
22195,2494,1,-16,,,,,,
22198,2494,1,-16,,,,,,
22201,2494,1,-16,,,,,,
22204,2494,1,-16,,,,,,
22207,1500,8,5,,,,,,2:1652|3:1653|4:6564|5:19499
22208,740,,1,,,,,,
22209,550,,-1,,,,,,
22212,550,,-1,,,,,,
22215,550,,-1,,,,,,
22218,550,,-1,,,,,,
22221,550,,-1,,,,,,
22224,550,,-1,,,,,,
22227,1220,6,-29,,,,,,2:19500|3:1649|4:1650|5:1651
22228,1220,6,-29,,,,,,2:21827|3:21830|4:21833|5:21828
22229,1220,6,-29,,,,,,2:21831|3:21834|4:6201|5:6203
22230,1220,6,-29,,,,,,2:6205|3:6207|4:6381|5:6210
22231,1616,-10,20,,,,,,
22234,595,,-1,,,,,,
22236,1616,-10,20,,,,,,
22239,1616,-10,20,,,,,,
22242,1250,-1,,,,,,,
22244,1730,1,10,,,,,,
22246,1616,-10,20,,,,,,
22249,1020,,-16,,,,,,
22251,1390,3,40,,,,,,
22254,1390,3,40,,,,,,
22257,1390,3,40,,,,,,
22260,1390,3,40,,,,,,
22263,1390,3,40,,,,,,
22266,1390,3,40,,,,,,
22269,1390,3,40,,,,,,
22272,1390,3,40,,,,,,
22275,1390,3,40,,,,,,
22278,1390,3,40,,,,,,
22281,1390,3,40,,,,,,
22284,1390,3,40,,,,,,
22287,1020,-1,11,,,,,,
22288,2421,-7,8,,,,,,
22290,2421,-7,8,,,,,,
22292,2421,,9,,,,,,
22294,2421,,9,,,,,,
22296,1853,1,21,,,,,,
22299,1411,-5,-4,,,,,,
22302,1411,-5,-4,,,,,,
22305,1411,-5,-4,,,,,,
22308,1049,-32,-32,,,,,,
22309,1049,-32,-32,,,,,,
22310,1049,-32,-32,,,,,,
22311,1049,-32,-32,,,,,,
22312,1114,34,-28,,,,,,
22313,1114,34,-28,,,,,,
22314,1114,34,-28,,,,,,
22315,1114,34,-28,,,,,,
22316,1243,-1,-4,,,,,,
22318,4304,,,,,,,,
22319,3621,12,-66,,,,,,
22320,589,4,,,,,,,
22321,1730,1,27,,,,,,
22322,717,8,8,,,,,,
22323,2258,-5,3,,,,,,
22324,2064,5,-18,,,,,,
22325,2105,1,17,,,,,,
22326,777,1,-1,,,,,,
22327,1310,1,4,,,,,,
22328,1720,,,,,,,,
22329,1284,,3,,,,,,
22330,2020,-1,-6,,,,,,
22331,1040,-2,-1,,,,,,
22333,1316,11,-3,,,,,,
22335,1316,1,-3,,,,,,
22337,1114,34,-28,,,,,,
22338,1114,34,-28,,,,,,
22339,1114,34,-28,,,,,,
22340,1049,35,-30,,,,,,
22341,1049,35,-30,,,,,,
22342,1049,35,-30,,,,,,
22343,1049,35,-30,,,,,,
22344,1049,35,-30,,,,,,
22345,1049,35,-30,,,,,,
22346,919,35,30,,,,,,
22347,919,35,30,,,,,,
22348,919,35,30,,,,,,
22349,919,35,30,,,,,,
22350,661,,,,,,,,
22351,1890,-1,,,,,,,
22353,1740,,,,,,,,
22355,790,,,,,,,,
22358,790,,,,,,,,
22361,790,,,,,,,,
22364,510,,,,,,,,
22365,1040,1,7,,,,,,
22366,5200,-1,-24,,,,,,
22367,1040,1,7,,,,,,
22368,1808,1,-18,,,,,,
22370,1808,1,-18,,,,,,
22372,1864,3,13,,,,,,
22374,840,-1,,,,,,,
22376,2832,4,-33,,,,,,
22378,3472,22,-58,,,,,,
22380,2704,-4,-22,,,,,,
22382,2192,-7,-25,,,,,,
22384,3472,-5,-47,,,,,,
22386,1438,3,-15,,,,,,
22388,1936,3,,,,,,,
22390,1936,3,,,,,,,
22392,1936,3,,,,,,,
22394,1936,3,,,,,,,
22396,1936,3,,,,,,,
22398,2478,-4,-7,,,,,,
22400,716,4,20,,,,,,
22402,700,4,,,,,,,
22403,560,1,3,,,,,,
22404,1210,-6,,,,,,,
22405,550,,-1,,,,,,
22406,550,,-1,,,,,,
22407,550,,-1,,,,,,
22408,550,,-1,,,,,,
22409,550,,-1,,,,,,
22410,1020,-1,11,,,,,,
22411,865,1,22,,,,,,
22413,865,1,22,,,,,,
22414,1726,-3,41,,,,,,
22415,1104,1,,,,,,,
22416,865,1,22,,,,,,
22418,865,1,22,,,,,,
22420,865,1,22,,,,,,
22422,1020,-1,11,,,,,,
22424,1020,-1,11,,,,,,
22426,1020,-1,11,,,,,,
22428,976,-1,10,,,,,,
22430,660,-3,2,,,,,,
22433,980,-4,2,,,,,,
22435,980,-4,2,,,,,,
22437,2092,2,1,,,,,,
22438,1762,,,,,,,,
22441,717,8,8,,,,,,
22443,550,,-1,,,,,,
22446,550,,-1,,,,,,
22449,550,,-1,,,,,,
22452,550,,-1,,,,,,
22455,550,,-1,,,,,,
22458,550,,-1,,,,,,
22461,550,,-1,,,,,,
22464,550,,-1,,,,,,
22467,550,,-1,,,,,,
22470,550,,-1,,,,,,
22473,1411,,1,,,,,,
22475,1100,,,,,,,,
22477,592,1,1,,,,,,
22481,2258,-5,3,,,,,,
22486,2105,1,17,,,,,,
22494,2295,4,8,,,,,,
22496,2295,4,8,,,,,,
22498,2295,4,8,,,,,,
22500,2295,4,8,,,,,,
22502,2295,4,8,,,,,,
22504,865,1,22,,,,,,
22506,840,,,,,,,,
22508,880,,,64,64,64,,,
22510,840,,,,,,,,
22512,840,,,,,,,,
22514,840,,,,,,,,
22516,1490,3,-8,,,,,,
22517,1474,,,,,,,,
22519,1730,1,27,,,,,22539,
22520,1730,1,27,,,,,22540,
22521,520,,,,,,,,
22522,520,,,,,,,,
22523,520,,,,,,,,
22524,520,,,,,,,,
22525,520,,,,,,,,
22526,520,,,,,,,,
22527,520,,,,,,,,
22528,520,,,,,,,,
22529,520,,,,,,,,
22530,520,,,,,,,,
22531,520,,,,,,,,
22532,520,,,,,,,,
22533,520,,,,,,,,
22534,520,,,,,,,,
22535,520,,,,,,,,
22536,520,,,,,,,,
22537,520,,,,,,,,
22538,520,,,,,,,,
22539,,,,,,,13189,22519,
22540,,,,,,,13189,22520,
22541,520,,,,,,,,
22542,1360,7,-5,,,,,,
22545,1488,11,-8,,,,,,
22547,1979,-1,-3,,,,,,
22550,1979,-1,-3,,,,,,
22552,2105,,,,,,,,
22555,2105,,,,,,,,
22557,420,-1,-5,,,,,,
22560,2290,-5,2,,,,,,
22561,2290,-5,2,,,,,,
22562,2290,-5,2,,,,,,
22563,2290,-5,2,,,,,,
22564,2290,-5,2,,,,,,
22565,2290,-5,2,,,,,,
22566,2290,-5,2,,,,,,
22567,2290,-5,2,,,,,,
22568,2290,-5,2,,,,,,
22569,2290,-5,2,,,,,,
22570,2290,-5,2,,,,,,
22571,2290,-5,2,,,,,,
22572,2290,-5,2,,,,,,
22573,2290,-5,2,,,,,,
22574,2290,-5,2,,,,,,
22575,2290,-5,2,,,,,,
22576,2290,-5,2,,,,,,
22577,2290,-5,2,,,,,,
22578,2290,-5,2,,,,,,
22579,2290,-5,2,,,,,,
22580,2290,-5,2,,,,,,
22581,2290,-5,2,,,,,,
22582,2290,-5,2,,,,,,
22583,2290,-5,2,,,,,,
22584,2290,-5,2,,,,,,
22585,2290,-5,2,,,,,,
22586,779,,8,,,,,,
22588,1979,,,,,,,,
22589,550,,-1,,,,,,
22590,1020,,-18,,,,,,
22591,860,,,,,,,,
22593,1221,,,,,,,,
22595,1221,,,,,,,,
22597,1221,,,,,,,,
22599,1861,-3,-58,,,,,,
22601,1861,-3,-58,,,,,,
22603,1861,-3,-58,,,,,,
22606,7500,,,,,,,,
22607,7500,,,,,,,,
22608,7500,,,,,,,,
22609,7500,,,,,,,,
22610,2150,,-3,,,,,,
22613,1744,1,3,,,,,,
22616,1221,-1,4,,,,,,
22619,1753,,5,,,,,,
22622,1616,,,,,,,,
22625,789,1,-7,,,,,,
22628,1312,-3,7,,,,,,
22631,1625,,17,,,,,,
22634,976,-1,,,,,,,
22636,1598,-2,-12,,,,,,
22638,592,-1,-1,,,,,,
22641,1312,,1,,,,,,
22644,1753,-1,3,,,,,,
22647,2128,,,,,,,,
22650,720,1,,,,,,,
22653,1272,,-5,,,,,,
22656,1756,,9,,,,,,
22659,2290,-5,2,,,,,,
22660,1539,-3,-3,,,,,,
22663,3984,,20,,,,,,
22664,2105,1,17,,,,,,
22665,1957,-1,-1,,,,,,
22666,1510,-3,13,,,,,,
22667,550,,-1,,,,,,
22668,550,,-1,,,,,,
22669,550,,-1,,,,,,
22670,550,,-1,,,,,,
22671,1901,-11,-22,,,,,,
22673,2285,-11,-27,,,,,,
22675,2168,5,-4,,,,,,
22677,653,,3,,,,,,
22678,710,,,,,,,,
22679,2168,,7,,,,,,
22680,2168,,7,,,,,,
22681,2168,,7,,,,,,
22682,2168,,7,,,,,,
22683,1284,7,-3,,,,,,
22684,1284,7,-3,,,,,,
22686,2800,-29,25,,,,,,
22687,2500,-20,-11,,,,,,
22688,600,,,,,,,,
22689,600,,,,,,,,
22691,578,1,,,,,,,
22692,578,1,,,,,,,
22694,1542,,-7,,,,,,
22695,1542,,-7,,,,,,
22697,1650,,,,,,,,
22698,1650,,,,,,,,
22700,1158,,-100,,,,,,
22701,1158,,-100,,,,,,
22703,2290,-5,2,,,,,,
22704,5459,1,-65,,,,,,
22705,9033,,-60,,,,,,
22706,9033,,-60,,,,,,
22707,9033,,-60,,,,,,
22708,919,39,99,,,,,,
22709,919,39,99,,,,,,
22710,784,,,,,,,,
22711,840,,,,,,,,
22713,1360,,,,,,,,
22715,1488,,,,,,,,
22717,,,9,,,,,,
22719,1243,-4,,,,,,,
22721,919,35,30,,,,,,
22722,919,35,30,,,,,,
22723,919,35,30,,,,,,
22724,1114,34,-28,,,,,,
22725,1049,35,-30,,,,,,
22726,1049,35,-30,,,,,,
22727,1049,35,-30,,,,,,
22728,1049,35,-30,,,,,,
22729,919,35,30,,,,,,
22730,919,35,30,,,,,,
22731,1122,1,-1,,,,,,
22734,1122,1,-1,,,,,,
22737,1122,1,-1,,,,,,
22740,1122,1,-1,,,,,,
22743,1122,1,-1,,,,,,
22744,1122,1,-1,,,,,,
22746,3495,-36,-49,,,,,,
22748,3116,-34,-49,,,,,,
22750,3368,-30,-25,,,,,,
22752,3242,-29,-50,,,,,,
22754,990,-1,2,,,,,,
22756,990,-1,2,,,,,,
22758,990,-1,2,,,,,,
22760,1040,1,7,,,,,,
22761,1474,8,-49,,,,,,
22762,830,,25,,,,,,
22763,1168,3,-3,,,,,,
22764,1680,3,-3,,,,,,
22765,1284,4,-1,,,,,,
22766,1284,4,-1,,,,,,
22767,1284,4,-1,,,,,,
22768,1284,4,-1,,,,,,
22769,1296,,,,,,,,
22770,1296,,,,,,,,
22771,1296,,,,,,,,
22772,1296,,,,,,,,
22773,1296,,,,,,,,
22774,1020,-1,11,,,,,,
22775,1020,-1,11,,,,,,
22777,1040,1,7,,,,,,
22778,10000,-1,-62,,,,,,
22779,1940,,1,,,,,,
22780,2293,,-5,,,,,,
22783,2293,,-5,,,,,,
22786,2293,,-5,,,,,,
22789,950,,-9,,,,,,
22792,950,,-9,,,,,,
22795,950,,-9,,,,,,
22798,1100,2,,,,,,,
22800,1100,2,,,,,,,
22802,2290,-5,2,,,,,,
22803,1246,-7,54,,,,,,
22804,696,,8,,,,,,
22806,696,,8,,,,,,
22808,696,,8,,,,,,
22810,696,,8,,,,,,
22812,696,,8,,,,,,
22814,696,,8,,,,,,
22816,1010,-1,10,,,,,,
22817,1221,5,-13,,,,,,
22818,1600,,8,,,,,,
22820,1808,1,5,,,,,,2:22822|3:22823|4:22824|5:22825
22822,1808,1,5,,,,,,
22823,1808,1,5,,,,,,
22824,1808,1,5,,,,,,
22825,1808,1,5,,,,,,
22826,1762,1,1,,,,,,
22829,2105,1,3,,,,,,
22832,1378,1,1,,,,,,
22835,1378,1,1,,,,,,
22838,2140,2,4,,,,,,
22840,1992,1,8,,,,,,
22842,1853,5,-1,,,,,,
22844,1916,-1,-1,,,,,,
22846,1853,5,-1,,,,,,
22848,1210,,,,,,,,
22850,1210,,,,,,,,
22852,1210,,,,,,,,
22854,1210,,,,,,,,
22856,1910,,-11,,,,,,
22859,1910,,-11,,,,,,
22862,1210,,,,,,,,
22864,1210,,,,,,,,
22866,1830,-3,-10,,,,,,
22869,1663,-1,-7,,,,,,2:22905|3:22906|4:22907|5:22908
22871,1663,-1,-7,,,,,,2:22921|3:22922|4:22923|5:22924
22873,1663,-1,-7,,,,,,2:22897|3:22898|4:22899|5:22900
22875,1663,-1,-7,,,,,,2:22925|3:22926|4:22927|5:22928
22877,1010,,,,,,,,2:22901|3:22902|4:22903|5:22904
22879,1663,-1,-7,,,,,,2:22893|3:22894|4:22895|5:22896
22881,1663,-1,-7,,,,,,2:22909|3:22910|4:22911|5:22912
22883,1663,-1,-7,,,,,,2:22913|3:22914|4:22915|5:22916
22885,1663,-1,-7,,,,,,2:22917|3:22918|4:22919|5:22920
22887,1663,-1,-7,,,,,,2:22889|3:22890|4:22891|5:22892
22889,1663,-1,-7,,,,,,
22890,1663,-1,-7,,,,,,
22891,1663,-1,-7,,,,,,
22892,1663,-1,-7,,,,,,
22893,1663,-1,-7,,,,,,
22894,1663,-1,-7,,,,,,
22895,1663,-1,-7,,,,,,
22896,1663,-1,-7,,,,,,
22897,1663,-1,-7,,,,,,
22898,1663,-1,-7,,,,,,
22899,1663,-1,-7,,,,,,
22900,1663,-1,-7,,,,,,
22901,840,1,9,,,,,,
22902,840,1,9,,,,,,
22903,840,1,9,,,,,,
22904,840,1,9,,,,,,
22905,1663,-1,-7,,,,,,
22906,1663,-1,-7,,,,,,
22907,1663,-1,-7,,,,,,
22908,1663,-1,-7,,,,,,
22909,1663,-1,-7,,,,,,
22910,1663,-1,-7,,,,,,
22911,1663,-1,-7,,,,,,
22912,1663,-1,-7,,,,,,
22913,1663,-1,-7,,,,,,
22914,1663,-1,-7,,,,,,
22915,1663,-1,-7,,,,,,
22916,1663,-1,-7,,,,,,
22917,1663,-1,-7,,,,,,
22918,1663,-1,-7,,,,,,
22919,1663,-1,-7,,,,,,
22920,1663,-1,-7,,,,,,
22921,1663,-1,-7,,,,,,
22922,1663,-1,-7,,,,,,
22923,1663,-1,-7,,,,,,
22924,1663,-1,-7,,,,,,
22925,1663,-1,-7,,,,,,
22926,1663,-1,-7,,,,,,
22927,1663,-1,-7,,,,,,
22928,1663,-1,-7,,,,,,
22929,1360,-3,-68,,,,,,
22932,1360,-1,-1,,,,,,
22935,1872,-1,-18,,,,,,
22938,6968,4,100,,,,,,
22939,4568,-20,28,,,,,,
22940,5705,,-14,,,,,,
22941,1246,-7,54,,,,,,
22943,1246,-7,54,,,,,,
22945,1246,-7,54,,,,,,
22947,1246,-7,54,,,,,,
22949,465,,-1,,,,,,
22951,852,,-7,,,,,,
22954,852,2,-3,,,,,,
22957,720,,1,,,,,,
22960,465,1,15,,,,,,
22963,842,-7,-1,,,,,,
22966,1104,1,-57,,,,,,
22969,1044,2,1,,,,,,
22971,1406,,-5,,,,,,
22973,968,1,-2,,,,,,
22975,555,,,,,,,,
22978,1550,2,-2,,,,,,
22981,917,,-1,,,,,,
22983,1190,-1,-2,,,,,,
22986,656,1,-5,,,,,,
22988,976,1,29,,,,,,
22991,1370,,-16,,,,,,
22993,1436,,7,,,,,,
22994,1020,,-18,,,,,,
22997,1020,,-18,,,,,,
22999,550,,-1,,,,,,
23002,550,,-1,,,,,,
23005,1956,-4,,,,,,,
23006,2340,3,,,,,,,
23007,1020,-1,11,,,,,,
23009,840,,,,,,,,
23011,840,,,,,,,,
23013,840,,,,,,,,
23015,840,,,,,,,,
23017,840,,,,,,,,
23019,840,,,,,,,,
23021,840,,,,,,,,
23023,1020,-1,11,,,,,,
23025,1020,-1,11,,,,,,
23027,1020,-1,11,,,,,,
23029,1020,-1,11,,,,,,
23031,1020,-1,11,,,,,,
23033,1020,-1,11,,,,,,
23035,1020,-1,11,,,,,,
23037,700,1,1,,,,,,
23040,2547,-7,9,,,,,,
23041,2800,24,4,,,,,,
23042,3684,-50,22,,,,,,
23043,1663,3,7,,,,,,
23044,1789,7,-18,,,,,,
23045,1010,1,,,,,,,
23046,1010,1,,,,,,,
23047,980,,-18,,,,,,
23050,1870,,,,,,,,
23053,1690,5,7,,,,,,
23056,830,,3,,,,,,
23059,770,,-4,,,,,,
23062,,,-1,,,,,,
23064,590,10,60,,,,,,
23067,1010,1,,,,,,,
23068,1010,1,,,,,,,
23069,968,1,4,,,,,,
23070,1010,1,,,,,,,
23071,2050,3,-6,,,,,,
23072,840,2,-2,,,,,,
23073,779,-4,-3,,,,,,
23075,779,-4,-3,,,,,,
23077,2168,-3,3,,,,,,
23079,2232,-11,71,,,,,,
23081,2737,1,75,,,,,,
23082,840,2,-2,,,,,,
23083,1212,,-3,,,,,,2:23085|3:23086|4:23087|5:23088|10:23089|20:23090
23085,1212,2,53,,,,,,
23086,1212,2,53,,,,,,
23087,1468,-8,13,,,,,,
23088,1468,-8,13,,,,,,
23089,1724,,8,,,,,,
23090,2108,1,6,,,,,,
23091,779,,,,,,,,
23093,653,3,,,,,,,
23095,1474,,26,,,,,,
23097,1450,,4,,,,,,
23099,,2,9,,,,,,
23101,1050,,,,,,,,
23103,1100,,,,,,,,
23104,960,1,7,,,,,,
23105,660,,,,,,,,
23106,1000,,,,,,,,
23107,660,,,,,,,,
23108,2150,,16,,,,,,
23110,1762,,,,,,,,
23113,1762,,,,,,,,
23116,1762,,,,,,,,
23119,1762,,,,,,,,
23122,1853,5,-1,,,,,,
23124,1762,,,,,,,,
23127,1114,-3,,,,,,,
23129,1114,,,,,,,,
23131,1010,1,,,,,,,
23132,1010,1,,,,,,,
23133,1010,1,,,,,,,
23134,1010,1,,,,,,,
23135,1010,1,,,,,,,
23136,1010,1,,,,,,,
23137,1010,1,,,,,,,
23138,1010,1,,,,,,,
23139,1010,1,,,,,,,
23140,1010,1,,,,,,,
23141,1010,1,,,,,,,
23142,1010,1,,,,,,,
23143,1010,1,,,,,,,
23144,1010,1,,,,,,,
23145,1010,1,,,,,,,
23146,1010,1,,,,,,,
23147,1010,1,,,,,,,
23148,1010,1,,,,,,,
23149,1010,1,,,,,,,
23150,1010,1,,,,,,,
23151,1010,1,,,,,,,
23152,1010,1,,,,,,,
23153,1010,1,,,,,,,
23154,1010,1,,,,,,,
23155,1010,1,,,,,,,
23156,1010,1,,,,,,,
23157,1010,1,,,,,,,
23158,1010,1,,,,,,,
23159,1010,1,,,,,,,
23160,1010,1,,,,,,,
23161,1010,1,,,,,,,
23162,1010,1,,,,,,,
23163,1010,1,,,,,,,
23164,1010,1,,,,,,,
23165,1010,1,,,,,,,
23166,1010,1,,,,,,,
23167,1010,1,,,,,,,
23168,1010,1,,,,,,,
23169,1010,1,,,,,,,
23170,1010,1,,,,,,,
23171,900,,4,,,,,,
23172,1010,1,,,,,,,
23173,900,,4,,,,,,
23174,1010,1,,,,,,,
23175,1010,1,,,,,,,
23176,1010,1,,,,,,,
23177,1010,1,,,,,,,
23178,1010,1,,,,,,,
23179,1010,1,,,,,,,
23180,1010,1,,,,,,,
23181,1010,1,,,,,,,
23182,1010,1,,,,,,,
23183,968,1,4,,,,,,
23184,1410,3,-6,,,,,,
23185,600,,,,,,,,
23188,1390,3,40,,,,,,
23191,1390,3,40,,,,,,
23194,1390,3,40,,,,,,
23197,1390,3,40,,,,,,
23200,1390,3,40,,,,,,
23203,1390,3,40,,,,,,
23206,852,-1,,,,,,,
23209,1250,-1,,,,,,,
23212,1250,-1,,,,,,,
23215,1250,-1,,,,,,,
23218,1250,-1,,,,,,,
23221,1250,-1,,,,,,,
23224,1016,,2,,,,,,
23227,1592,,,,,,,,
23230,490,1,20,,,,,,
23232,1592,,,,,,,,
23235,1642,,13,,,,,,
23237,1592,,,,,,,,
23240,568,,,,,,,,
23242,1740,,11,,,,,,
23245,1410,3,-6,,,,,,
23246,1720,,,,,,,,
23249,1720,7,5,,,,,,
23252,848,3,-6,,,,,,
23255,592,2,,,,,,,
23258,789,,-35,,,,,,
23261,740,7,-33,,,,,,
23264,1180,-1,-1,,,,,,
23267,1827,,-1,,,,,,
23270,905,-1,22,,,,,,
23273,905,-1,22,,,,,,
23276,1070,-2,-19,,,,,,
23279,1060,-15,,,,,,,
23282,1957,-1,-1,,,,,,
23285,828,5,-9,,,,,,
23288,956,4,-7,,,,,,
23291,750,,3,,,,,,
23294,828,3,-7,,,,,,
23297,1874,3,12,,,,,,
23300,400,1,1,,,,,,
23303,1370,,7,,,,,,
23306,1940,,1,,,,,,
23309,528,1,7,,,,,,
23312,452,,,,,,,,
23315,1106,1,,,,,,,
23318,1940,,1,,,,,,
23321,1592,,,,,,,,
23324,1592,,,,,,,,
23327,1592,,,,,,,,
23330,1180,-6,4,,,,,,
23332,1180,-6,4,,,,,,
23334,1180,-6,4,,,,,,
23336,1250,2,,,,,,,
23339,2018,,,,,,,,
23342,1960,,,,,,,,
23345,2211,,1,,,,,,
23348,1592,-8,3,,,,,,
